METHOD|FULL_PATH|AUTH|CONTROLLER|SOURCE_FILE
GET|/api/v1/darkstore/transfer-requests/:id/logs|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getDarkstoreWDTransferLogs|src/modules/darkstore/darkstore.routes.ts
POST|/api/v1/darkstore/transfer-requests/:id/receive|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.receiveWDTransferRequest|src/modules/darkstore/darkstore.routes.ts
GET|/api/v1/darkstore/utilities/audit-logs|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getAuditLogs|src/modules/darkstore/darkstore.routes.ts
POST|/api/v1/darkstore/utilities/audit-logs/export|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.exportAuditLogs|src/modules/darkstore/darkstore.routes.ts
POST|/api/v1/darkstore/utilities/inventory/bulk-upload|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.bulkUploadInventory|src/modules/darkstore/darkstore.routes.ts
GET|/api/v1/darkstore/utilities/inventory/upload-template|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.downloadInventoryTemplate|src/modules/darkstore/darkstore.routes.ts
POST|/api/v1/darkstore/utilities/labels/generate|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.generateLabel|src/modules/darkstore/darkstore.routes.ts
POST|/api/v1/darkstore/utilities/system/diagnostics|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.runSystemDiagnostics|src/modules/darkstore/darkstore.routes.ts
GET|/api/v1/darkstore/utilities/system/status|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getSystemStatus|src/modules/darkstore/darkstore.routes.ts
POST|/api/v1/darkstore/utilities/system/sync|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.forceGlobalSync|src/modules/darkstore/darkstore.routes.ts
GET|/api/v1/diag/hubs|public|(handler)|src/routes/diag-hubs.ts
POST|/api/v1/diag/normalize-rider-hub|public|(handler)|src/routes/diag-hubs.ts
GET|/api/v1/diag/order-flow|public|(handler)|src/routes/diag-order-flow.ts
GET|/api/v1/diag/resolve-hub|public|(handler)|src/routes/diag-hubs.ts
PUT|/api/v1/hhd/admin/orders/:orderId/assign|HHD JWT (protect); HHD roles: USER_ROLE.ADMIN, USER_ROLE.SUPERVISOR; zod|(handler)|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/admin/picker-users/:pickerUserId/link|HHD JWT (protect); HHD roles: USER_ROLE.ADMIN|linkPickerUserToHhd|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/auth/logout|HHD JWT (protect)|logout|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/auth/me|HHD JWT (protect)|getMe|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/auth/refresh|public; zod|refreshSession|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/auth/resend-otp|public; zod|resendOTP|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/auth/send-otp|public; zod|sendOTP|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/auth/verify-otp|public; zod|verifyOTPHandler|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/bags/:bagId|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/bags/:bagId|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/bags/scan|HHD JWT (protect); zod|scanBag|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/dashboard|HHD JWT (protect)|getDashboard|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/devices/current|HHD JWT (protect)|getCurrentDevice|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/items/:itemId|HHD JWT (protect)|updateItem|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/items/:itemId/not-found|HHD JWT (protect); zod|markItemNotFound|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/items/order/:orderId|HHD JWT (protect)|getOrderItems|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/items/scan|HHD JWT (protect); zod|scanItem|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/items/substitutes|HHD JWT (protect); zod|getSubstitutes|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/orders|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/:orderId|HHD JWT (protect)|getOrder|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/orders/:orderId/accept|HHD JWT (protect)|acceptAvailableOrder|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/orders/:orderId/assign|HHD JWT (protect); HHD roles: USER_ROLE.SUPERVISOR, USER_ROLE.ADMIN; zod|(handler)|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/orders/:orderId/status|HHD JWT (protect); zod|(handler)|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/:orderId/summary|HHD JWT (protect)|getOrderSummary|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/orders/assignorders/:orderId/status|HHD JWT (protect); zod|(handler)|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/assignorders/status/:status|HHD JWT (protect)|getAssignOrdersByStatus|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/available|HHD JWT (protect)|getAvailableOrders|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/completed|HHD JWT (protect)|getCompletedOrders|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/current|HHD JWT (protect)|getCurrentOrder|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/orders/status/:status|HHD JWT (protect); zod|(handler)|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/photos|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/photos/:photoId/verify|HHD JWT (protect)|verifyPhoto|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/photos/order/:orderId/bag/:bagId|HHD JWT (protect)|getPhoto|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/pick/report-issue|HHD JWT (protect)|reportIssue|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/racks/:rackCode|HHD JWT (protect)|getRack|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/racks/available|HHD JWT (protect)|getAvailableRacks|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/racks/scan|HHD JWT (protect); zod|scanRack|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/scanned-items/:id|HHD JWT (protect)|getScannedItem|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/tasks|HHD JWT (protect); zod|listTasks|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/tasks/:taskId|HHD JWT (protect); zod|updateTask|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/users/contract|HHD JWT (protect)|getContract|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/users/employment|HHD JWT (protect)|getEmployment|src/modules/hhd/hhd.routes.ts
POST|/api/v1/hhd/users/heartbeat|HHD JWT (protect); zod|postHeartbeat|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/users/linked-picker-profile|HHD JWT (protect)|getLinkedPickerProfile|src/modules/hhd/hhd.routes.ts
GET|/api/v1/hhd/users/profile|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
PUT|/api/v1/hhd/users/profile|HHD JWT (protect)|(handler)|src/modules/hhd/hhd.routes.ts
GET|/api/v1/logistics/admin/analytics/cost-per-route|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|(handler)|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/admin/analytics/kpis|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminCtrl.kpis|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/admin/analytics/sla-breaches|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminCtrl.slaBreaches|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/admin/providers|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|adminCtrl.listProviders|src/modules/logistics/logistics.routes.ts
PATCH|/api/v1/logistics/admin/providers/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|(handler)|src/modules/logistics/logistics.routes.ts
POST|/api/v1/logistics/admin/providers/:id/reorder|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|(handler)|src/modules/logistics/logistics.routes.ts
POST|/api/v1/logistics/estimate|admin JWT (Bearer or cookie selorg_admin_token)|estimate|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/health|public|(handler)|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/orders|admin JWT (Bearer or cookie selorg_admin_token)|ordersCtrl.listOrders|src/modules/logistics/logistics.routes.ts
POST|/api/v1/logistics/orders|admin JWT (Bearer or cookie selorg_admin_token)|ordersCtrl.createOrder|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/orders/:id|admin JWT (Bearer or cookie selorg_admin_token)|ordersCtrl.getOrder|src/modules/logistics/logistics.routes.ts
POST|/api/v1/logistics/orders/:id/cancel|admin JWT (Bearer or cookie selorg_admin_token)|ordersCtrl.cancelOrder|src/modules/logistics/logistics.routes.ts
PATCH|/api/v1/logistics/orders/:id/status|admin JWT (Bearer or cookie selorg_admin_token)|ordersCtrl.updateStatus|src/modules/logistics/logistics.routes.ts
GET|/api/v1/logistics/orders/:id/tracking|admin JWT (Bearer or cookie selorg_admin_token)|ordersCtrl.getTracking|src/modules/logistics/logistics.routes.ts
POST|/api/v1/logistics/webhooks/porter|public|ingestPorter|src/modules/logistics/logistics.routes.ts
GET|/api/v1/merch/alerts|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAlerts|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/alerts/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateAlert|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/alerts/bulk-update|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.bulkUpdateAlerts|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/alerts/clear-resolved|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.clearResolvedAlerts|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/allocation|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAllocations|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/allocation/alerts|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAllocationAlerts|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/allocation/alerts|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.createAllocationAlert|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/allocation/alerts/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateAllocationAlertStatus|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/allocation/references/locations|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAllocationLocations|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/allocation/sku/:skuId/history|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAllocationHistory|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/analytics/campaign/:entityId|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getCampaignAnalytics|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/analytics/records|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.createAnalyticsRecord|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/analytics/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAnalyticsSummary|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/campaigns|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getCampaigns|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/campaigns|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.createCampaign|src/modules/merch/merch.routes.ts
DELETE|/api/v1/merch/campaigns/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.deleteCampaign|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/campaigns/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getCampaign|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/campaigns/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateCampaign|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/catalog/collections|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getCollections|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/catalog/collections|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.createCollection|src/modules/merch/merch.routes.ts
DELETE|/api/v1/merch/catalog/collections/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.deleteCollection|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/catalog/collections/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateCollection|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/catalog/skus|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getSKUs|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/catalog/skus|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.createSKU|src/modules/merch/merch.routes.ts
DELETE|/api/v1/merch/catalog/skus/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.deleteSKU|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/catalog/skus/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateSKU|src/modules/merch/merch.routes.ts
PATCH|/api/v1/merch/catalog/skus/:id/visibility|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.patchSKUVisibility|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/dispatch|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getDispatch|src/modules/merch/merch.routes.ts
PATCH|/api/v1/merch/citywide/dispatch|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateDispatch|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/dispatch/logs|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getDispatchLogs|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/citywide/dispatch/manual-override|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.manualOverrideDispatch|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/citywide/dispatch/restart|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.restartDispatch|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/exceptions|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getExceptions|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/citywide/exceptions/:id/resolve|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.resolveException|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/incidents|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getIncidents|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/incidents/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getIncidentById|src/modules/merch/merch.routes.ts
PATCH|/api/v1/merch/citywide/incidents/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateIncident|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/integration-health|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getIntegrationHealth|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/live-metrics|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getLiveMetrics|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/sla|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getSla|src/modules/merch/merch.routes.ts
DELETE|/api/v1/merch/citywide/surge|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.endSurge|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/surge|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getSurge|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/citywide/surge|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateSurge|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/citywide/surge/actions|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.executeSurgeAction|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/zones|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getCitywideZones|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/zones/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getZoneDetail|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/citywide/zones/:id/request-riders|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.requestZoneRiders|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/citywide/zones/:id/trend|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getZoneOrderTrend|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/compliance/approvals|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getApprovals|src/modules/merch/merch.routes.ts
PUT|/api/v1/merch/compliance/approvals/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.updateApprovalStatus|src/modules/merch/merch.routes.ts
POST|/api/v1/merch/compliance/approvals/bulk|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.bulkUpdateApprovals|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/compliance/audits|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getAudits|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/compliance/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getComplianceSummary|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/geofence/history|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getGeofenceHistory|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/geofence/overlaps|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getOverlaps|src/modules/merch/merch.routes.ts
GET|/api/v1/merch/geofence/promo-heatmap|admin JWT (Bearer or cookie selorg_admin_token); roles: merch, admin, super_admin|ctrl.getPromoHeatmap|src/modules/merch/merch.routes.ts
